DateTimeS,r_timestamp,transect,dist_from_prev_m,dist_cum_m,lat,lon,elev,Date,Time,temp_c,do_per,do_mgl,spc_uscm,tds_mgl,ph,chla_ugl,fdom_qsu,scan_NO3_mgNL,scan_DOC_mgCL,NO3_UM,NH4_UM,PO4_UM,NO3_mgNL,NH4_mgNL,PO4_mgPL,TDN_UM,TDN_mgNL,TDP_UM,TDP_mgPL,TN_UM,TN_mgNL,TP_UM,TP_mgPL,tss_mgL,NPOC_mgCL,Al_ppb_0.45,Si_ppb_0.45,P_ppb_0.45,Mn_ppb_0.45,Fe_ppb_0.45
2019-08-14T13:53:00Z,8/14/19 9:53,Dead Creek,0,0,44.94664985,-73.14743932,-0.5033,8/14/19,9:53:02,23.348,91.8,7.82,138.2,90,7.69,-1.88,34.81,0.22834325,3.531311752,15.701,1.44,0.144,0.22,0.02,0.004,32.444,0.454462574,0.247,0.00764218,32.911,0.461004124,0.728,0.02252432,0.94,3.637,12.07664371,1817.729477,5.309849713,6.670361129,70.72163202
2019-08-14T13:54:00Z,8/14/19 9:54,Dead Creek,82.62032581,82.62032581,44.94730009,-73.14693177,-0.5387,8/14/19,9:54:02,23.384,91.6,7.79,138,90,7.69,-1.94,34.63,0.228730998,3.522469387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T13:55:00Z,8/14/19 9:55,Dead Creek,76.69179495,159.3121208,44.94793227,-73.14654206,-0.5133,8/14/19,9:55:02,23.37,91.9,7.83,137.8,90,7.69,-1.9,34.47,0.227971849,3.540511966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T13:56:00Z,8/14/19 9:56,Dead Creek,59.05099387,218.3631146,44.94845214,-73.14638726,-0.5142,8/14/19,9:56:02,23.374,92.3,7.86,137.9,90,7.7,-1.9,34.5,0.227719344,3.549508794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T13:57:00Z,8/14/19 9:57,Dead Creek,65.92998446,284.2930991,44.94904391,-73.14632807,-0.5205,8/14/19,9:57:02,23.355,91.6,7.81,138.1,90,7.68,-1.89,34.45,0.228495382,3.528006239,15.974,0.995,0.061,0.224,0.014,0.002,31.142,0.436224679,0.288,0.00891072,33.475,0.46890441,0.724,0.02240056,2.82,3.586,11.48525201,1779.458541,4.171862899,5.384077681,67.21816703
2019-08-14T13:58:00Z,8/14/19 9:58,Dead Creek,80.52135411,364.8144532,44.94976187,-73.14646551,-0.5228,8/14/19,9:58:02,23.38,91.3,7.77,138.3,90,7.68,-1.91,34.37,0.229172225,3.532895268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T13:59:00Z,8/14/19 9:59,Dead Creek,67.50958829,432.3240415,44.95034962,-73.14668177,-0.5325,8/14/19,9:59:02,23.372,90.5,7.71,138.3,90,7.66,-1.98,34.32,0.228798243,3.534407752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:00:00Z,8/14/19 10:00,Dead Creek,66.06792695,498.3919684,44.95092554,-73.14688948,-0.5196,8/14/19,10:00:02,23.362,90.3,7.69,138.3,90,7.66,-1.85,34.5,0.228093781,3.543176473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:01:00Z,8/14/19 10:01,Dead Creek,59.29678897,557.6887574,44.95139921,-73.14654358,-0.5251,8/14/19,10:01:02,23.34,89.8,7.65,138.2,90,7.65,-1.87,34.6,0.229087055,3.544604786,16.222,1.114,0.095,0.227,0.016,0.003,31.76,0.444881376,0.32,0.0099008,34.108,0.477771221,0.742,0.02295748,3.77,3.468,11.49744239,1787.074094,5.064244948,6.5125969,68.61719011
2019-08-14T14:02:00Z,8/14/19 10:02,Dead Creek,63.99004219,621.6787996,44.95150249,-73.14574584,-0.5213,8/14/19,10:02:02,23.391,91,7.75,138.3,90,7.67,-1.84,34.34,0.227575267,3.562930241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:03:00Z,8/14/19 10:03,Dead Creek,66.17119279,687.8499924,44.95143456,-73.14491278,-0.5241,8/14/19,10:03:02,23.37,89.6,7.63,138.2,90,7.64,-1.84,34.49,0.229553007,3.54629531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:04:00Z,8/14/19 10:04,Dead Creek,64.81260629,752.6625987,44.95151041,-73.14409845,-0.5238,8/14/19,10:04:02,23.377,88.9,7.57,138.6,90,7.61,-1.8,34.46,0.232764195,3.542339811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:05:00Z,8/14/19 10:05,Dead Creek,67.86154953,820.5241482,44.95184057,-73.14337502,-0.5307,8/14/19,10:05:02,23.385,89.1,7.58,138.6,90,7.61,-1.75,34.47,0.232188196,3.540812294,16.936,1.21,0.068,0.237,0.017,0.002,33.742,0.472644439,0.292,0.00903448,36.442,0.510464959,0.833,0.02577302,1.9,3.463,11.23897114,1807.236471,4.419289905,10.0212206,72.71263236
2019-08-14T14:06:00Z,8/14/19 10:06,Dead Creek,65.25298188,885.7771301,44.95231252,-73.14288307,-0.5089,8/14/19,10:06:02,23.412,89.2,7.59,138.8,90,7.61,-1.75,34.45,0.235714487,3.520432912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:07:00Z,8/14/19 10:07,Dead Creek,63.50415866,949.2812887,44.95283751,-73.14256528,-0.5314,8/14/19,10:07:02,23.438,89.3,7.6,139,90,7.61,-1.96,34.37,0.235453914,3.530221251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:08:00Z,8/14/19 10:08,Dead Creek,72.94959107,1022.23088,44.95347375,-73.14233774,-0.5298,8/14/19,10:08:02,23.481,89.3,7.59,139.3,91,7.61,-1.99,34.37,0.235196237,3.525333718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:09:00Z,8/14/19 10:09,Dead Creek,64.36889818,1086.599778,44.9540494,-73.1422473,-0.5283,8/14/19,10:09:02,23.504,91.2,7.75,139.6,91,7.63,-1.87,34.39,0.233727673,3.530811439,16.856,1.264,0.14,0.236,0.018,0.004,33.023,0.462572975,0.314,0.00971516,34.94,0.489425544,0.796,0.02462824,2.79,3.466,12.01660311,1783.874318,5.427086385,17.7795158,86.99451304
2019-08-14T14:10:00Z,8/14/19 10:10,Dead Creek,60.50845049,1147.108228,44.9545933,-73.14228263,-0.4428,8/14/19,10:10:02,23.477,89.5,7.61,139.5,91,7.61,-2.02,34.47,0.237753579,3.512021925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:11:00Z,8/14/19 10:11,Dead Creek,65.4797568,1212.587985,44.9551757,-73.14240839,-0.1705,8/14/19,10:11:02,23.488,89.3,7.59,139.6,91,7.6,-2,34.35,0.235621951,3.528831847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:12:00Z,8/14/19 10:12,Dead Creek,66.79718335,1279.385169,44.95577639,-73.14243863,-0.1943,8/14/19,10:12:02,23.429,89.1,7.58,139.6,91,7.6,-1.8,34.63,0.237634864,3.523330581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:13:00Z,8/14/19 10:13,Dead Creek,67.22123286,1346.606401,44.95638115,-73.14242136,-0.1852,8/14/19,10:13:02,23.43,89,7.57,139.7,91,7.6,-1.8,34.67,0.236125188,3.529181071,16.926,1.056,0.139,0.237,0.015,0.004,33.679,0.47176196,0.373,0.01154062,35.353,0.495210683,0.817,0.02527798,3.76,3.62,11.088701,1761.196761,4.512969389,10.89822424,75.43940608
2019-08-14T14:14:00Z,8/14/19 10:14,Dead Creek,69.12071986,1415.727121,44.95698094,-73.1421895,-0.1899,8/14/19,10:14:02,23.443,88.9,7.56,139.7,91,7.61,-1.78,34.8,0.240434009,3.506525756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:15:00Z,8/14/19 10:15,Dead Creek,65.72311261,1481.450234,44.95744945,-73.14168119,-0.2309,8/14/19,10:15:02,23.471,88.9,7.56,139.7,91,7.6,-1.98,34.6,0.238802292,3.530686511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:16:00Z,8/14/19 10:16,Dead Creek,66.3374427,1547.787677,44.95755737,-73.14085432,-0.539,8/14/19,10:16:02,23.431,88.9,7.56,139.7,91,7.61,-1.91,34.45,0.239240008,3.524428351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:17:00Z,8/14/19 10:17,Dead Creek,64.69914175,1612.486818,44.95775256,-73.14008181,-0.5383,8/14/19,10:17:02,23.458,88.6,7.53,140.4,91,7.58,-1.92,34.87,0.241545184,3.501545617,17.319,1.267,0.065,0.243,0.018,0.002,33.643,0.471257687,0.354,0.01095276,35.226,0.493431718,0.748,0.02314312,0.94,3.598,11.22450452,1799.138026,4.944027237,10.22538171,79.36930346
2019-08-14T14:18:00Z,8/14/19 10:18,Dead Creek,60.43428853,1672.921107,44.95821992,-73.13969021,-0.5788,8/14/19,10:18:02,23.463,88.5,7.53,140.6,91,7.57,-1.95,34.75,0.240582036,3.507168639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:19:00Z,8/14/19 10:19,Dead Creek,62.68977027,1735.610877,44.95869752,-73.13926741,-0.5402,8/14/19,10:19:02,23.537,89.4,7.59,140.4,91,7.59,-1.88,34.62,0.2408331,3.521666094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:20:00Z,8/14/19 10:20,Dead Creek,63.15907309,1798.76995,44.95910091,-73.13870355,-0.5589,8/14/19,10:20:02,23.549,89.2,7.57,140.4,91,7.6,-2.02,34.63,0.243085448,3.513446827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:21:00Z,8/14/19 10:21,Dead Creek,64.07399114,1862.843941,44.95934881,-73.13797038,-0.5396,8/14/19,10:21:02,23.486,89,7.56,140.3,91,7.6,-1.89,34.64,0.243591678,3.508129827,17.724,1.021,0.068,0.248,0.014,0.002,33.428,0.468246053,0.304,0.00940576,34.568,0.484214717,0.699,0.02162706,1.96,3.504,11.41138339,1772.498743,5.043218005,9.844087656,73.83656281
2019-08-14T14:22:00Z,8/14/19 10:22,Dead Creek,58.22168786,1921.065629,44.95918187,-73.13727095,-0.6424,8/14/19,10:22:02,23.577,89.4,7.58,140.4,91,7.6,-1.9,34.46,0.244111166,3.511777911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:23:00Z,8/14/19 10:23,Dead Creek,54.75352157,1975.819151,44.95895083,-73.13665804,-0.5299,8/14/19,10:23:02,23.575,89.3,7.58,140.5,91,7.6,-1.87,34.49,0.244350121,3.505533475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:24:00Z,8/14/19 10:24,Dead Creek,58.99603895,2034.81519,44.95868069,-73.13601439,-0.5312,8/14/19,10:24:02,23.538,89.3,7.58,140.6,91,7.6,-1.69,34.78,0.246325583,3.511459415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:25:00Z,8/14/19 10:25,Dead Creek,60.98785314,2095.803043,44.95886259,-73.13528514,-0.5322,8/14/19,10:25:02,23.627,89.5,7.58,140.9,92,7.6,-1.92,34.59,0.244954982,3.512954855,17.807,1.001,0.081,0.249,0.014,0.003,34.268,0.480012437,0.334,0.01033396,35.736,0.500575594,0.759,0.02348346,2.96,3.558,11.89645153,1822.981489,4.944058714,8.680085366,75.18432456
2019-08-14T14:26:00Z,8/14/19 10:26,Dead Creek,66.67804391,2162.481087,44.95934675,-73.134786,-0.5188,8/14/19,10:26:02,23.559,89.4,7.59,140.8,92,7.6,-1.66,34.77,0.245464104,3.510612125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:27:00Z,8/14/19 10:27,Dead Creek,65.14929789,2227.630385,44.95989616,-73.13449799,-0.526,8/14/19,10:27:02,23.617,89.8,7.61,141,92,7.61,-1.94,34.48,0.246123035,3.506640357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:28:00Z,8/14/19 10:28,Dead Creek,63.48833168,2291.118716,44.96045629,-73.1343397,-0.5038,8/14/19,10:28:02,23.684,90,7.62,141.2,92,7.6,-2.07,34.33,0.247371132,3.524946961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:29:00Z,8/14/19 10:29,Dead Creek,63.14524297,2354.263959,44.96094904,-73.13394117,-0.5405,8/14/19,10:29:02,23.662,90.3,7.64,141.2,92,7.62,-1.95,34.54,0.247812817,3.494788851,18.044,1.226,0.07,0.253,0.017,0.002,33.52,0.469534752,0.301,0.00931294,35.537,0.497788081,0.736,0.02277184,4.61,3.538,11.96016674,1798.734969,4.809078633,11.00353718,78.48980009
2019-08-14T14:30:00Z,8/14/19 10:30,Dead Creek,61.41524839,2415.679208,44.96131668,-73.13336001,-0.5301,8/14/19,10:30:02,23.695,90.8,7.68,141.3,92,7.62,-2.02,34.42,0.246747237,3.506484281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:31:00Z,8/14/19 10:31,Dead Creek,64.16483137,2479.844039,44.96165084,-73.1326968,-0.5332,8/14/19,10:31:02,23.731,91.2,7.71,141.4,92,7.63,-1.96,34.31,0.24903843,3.509667664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:32:00Z,8/14/19 10:32,Dead Creek,69.372398,2549.216437,44.96205496,-73.13202665,-0.5606,8/14/19,10:32:02,23.845,93.1,7.86,141.7,92,7.66,-1.95,34.12,0.246148598,3.513612639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:33:00Z,8/14/19 10:33,Dead Creek,66.97909467,2616.195532,44.96252308,-73.13149195,-0.5219,8/14/19,10:33:02,23.777,93.1,7.86,141.7,92,7.68,-1.9,34.34,0.249898149,3.508041605,18.03,1.098,0.062,0.253,0.015,0.002,32.518,0.455499137,0.309,0.00956046,34.651,0.485377348,0.787,0.02434978,2.87,3.428,12.10720224,1779.118243,4.687958993,9.707846403,76.88770417
2019-08-14T14:34:00Z,8/14/19 10:34,Dead Creek,62.47852768,2678.67406,44.9630825,-73.13141322,-0.4119,8/14/19,10:34:02,23.812,93.1,7.87,141.7,92,7.68,-1.98,34,0.248455041,3.513549514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:35:00Z,8/14/19 10:35,Dead Creek,65.14958631,2743.823646,44.96364291,-73.13165565,-0.5599,8/14/19,10:35:02,23.902,94.6,7.97,141.9,92,7.71,-2.03,34,0.249477429,3.501702591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:36:00Z,8/14/19 10:36,Dead Creek,67.94725768,2811.770903,44.9641728,-73.13208531,-0.568,8/14/19,10:36:02,23.982,94.6,7.97,142,92,7.71,-2.12,33.79,0.250101783,3.504732538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:37:00Z,8/14/19 10:37,Dead Creek,71.66672264,2883.437626,44.96480542,-73.13226164,-0.5742,8/14/19,10:37:02,24.047,94.6,7.96,142.1,92,7.7,-2.12,33.87,0.249621743,3.511246919,18.081,1.017,0.088,0.253,0.014,0.003,33.09,0.463511484,0.337,0.01042678,35.62,0.498950712,0.734,0.02270996,1.95,3.541,13.1501161,1811.814634,5.790016889,12.24449419,83.74100484
2019-08-14T14:38:00Z,8/14/19 10:38,Dead Creek,68.41881277,2951.856439,44.96539083,-73.13199319,-0.5512,8/14/19,10:38:02,24.056,94.7,7.97,142.1,92,7.71,-1.97,33.74,0.251682753,3.514701928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:39:00Z,8/14/19 10:39,Dead Creek,58.43016265,3010.286602,44.96583387,-73.13159437,-0.5653,8/14/19,10:39:02,24.113,95.2,8,142.2,92,7.71,-2.09,33.65,0.250808003,3.501148723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:40:00Z,8/14/19 10:40,Dead Creek,66.80032666,3077.086928,44.96624952,-73.13098272,-0.5456,8/14/19,10:40:02,24.124,95.5,8.02,142.4,93,7.7,-2.17,33.76,0.251171474,3.522339987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:41:00Z,8/14/19 10:41,Dead Creek,64.55357018,3141.640498,44.96673888,-73.13054187,-0.5413,8/14/19,10:41:02,24.218,96.4,8.08,142.5,93,7.71,-2.07,33.38,0.250637529,3.512616675,17.148,0.841,0.063,0.24,0.012,0.002,32.832,0.459897523,0.286,0.00884884,35.486,0.497073694,0.76,0.0235144,2.92,3.461,12.99186719,1765.736282,6.110973761,12.02138069,87.64044392
2019-08-14T14:42:00Z,8/14/19 10:42,Dead Creek,66.04081487,3207.681313,44.96724779,-73.13010963,-0.5567,8/14/19,10:42:02,24.468,98.1,8.19,142.6,93,7.74,-2.18,33,0.249617542,3.525424642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:43:00Z,8/14/19 10:43,Dead Creek,67.2729965,3274.95431,44.96779272,-73.12973828,-0.5407,8/14/19,10:43:02,24.311,98.1,8.21,142.7,93,7.76,-1.94,33.19,0.251260718,3.504710845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:44:00Z,8/14/19 10:44,Dead Creek,66.21633878,3341.170649,44.968332,-73.12938133,-0.5407,8/14/19,10:44:02,24.28,98.6,8.25,142.7,93,7.77,-1.99,33.01,0.251940923,3.498034809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:45:00Z,8/14/19 10:45,Dead Creek,72.31655276,3413.487201,44.96897332,-73.12922601,-0.5557,8/14/19,10:45:02,24.212,98.8,8.28,142.6,93,7.79,-1.98,33.1,0.251625497,3.492383879,17.851,0.771,0.052,0.25,0.011,0.002,33.068,0.463203317,0.285,0.0088179,35.631,0.499104796,0.812,0.02512328,2.89,3.498,13.81731348,1771.570677,5.617145698,11.16441849,83.54385677
2019-08-14T14:46:00Z,8/14/19 10:46,Dead Creek,70.5874403,3484.074642,44.96960843,-73.12923813,-0.5541,8/14/19,10:46:02,24.194,99,8.3,142.6,93,7.79,-1.93,33.38,0.253207077,3.489287961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:47:00Z,8/14/19 10:47,Dead Creek,66.59524982,3550.669891,44.97020603,-73.12930071,-0.5488,8/14/19,10:47:02,24.215,99.6,8.35,142.6,93,7.8,-2.03,33.34,0.250272885,3.492607112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:48:00Z,8/14/19 10:48,Dead Creek,67.40762327,3618.077515,44.97076974,-73.12961619,-0.5736,8/14/19,10:48:01,24.205,100.3,8.41,142.7,93,7.8,-2.06,33.16,0.248724818,3.487907816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:49:00Z,8/14/19 10:49,Dead Creek,64.22000707,3682.297522,44.97125803,-73.13005156,-0.5243,8/14/19,10:49:01,24.225,100.6,8.43,142.7,93,7.8,-1.97,33.41,0.248901589,3.507961022,17.621,0.832,0.05,0.247,0.012,0.002,32.839,0.459995576,0.286,0.00884884,35.197,0.493025497,0.793,0.02453542,2.87,3.401,15.38676306,1758.722558,5.802352679,14.32678763,97.95094395
2019-08-14T14:50:00Z,8/14/19 10:50,Dead Creek,67.13299263,3749.430514,44.9717436,-73.13055783,-0.557,8/14/19,10:50:01,24.251,101.4,8.49,142.8,93,7.82,-2.01,33.35,0.249907482,3.503142695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:51:00Z,8/14/19 10:51,Dead Creek,68.77888212,3818.209397,44.97224789,-73.13106327,-0.5752,8/14/19,10:51:01,24.249,100.9,8.45,142.8,93,7.81,-2.03,33.36,0.249770947,3.504626084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:52:00Z,8/14/19 10:52,Dead Creek,74.90824568,3893.117642,44.97289065,-73.13134922,-0.6005,8/14/19,10:52:01,24.343,102.1,8.54,143,93,7.83,-2.01,33.23,0.249206808,3.497196099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:53:00Z,8/14/19 10:53,Dead Creek,70.15432668,3963.271969,44.97351682,-73.13123627,-0.5844,8/14/19,10:53:01,24.316,101.8,8.52,143,93,7.82,-2,33.27,0.247346094,3.510079029,17.534,0.777,0.134,0.246,0.011,0.004,33.263,0.465934799,0.317,0.00980798,34.879,0.48857108,0.774,0.02394756,2.08,3.37,15.64805381,1738.038009,5.404927828,13.93093494,97.87008539
2019-08-14T14:54:00Z,8/14/19 10:54,Dead Creek,73.74962207,4037.021591,44.97390731,-73.13048034,-0.5684,8/14/19,10:54:01,24.437,102.3,8.54,143.1,93,7.82,-2.05,32.9,0.248201268,3.50417678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:55:00Z,8/14/19 10:55,Dead Creek,75.216755,4112.238346,44.97389943,-73.12952687,-0.5815,8/14/19,10:55:01,24.431,101.8,8.5,143.2,93,7.81,-2.03,33.07,0.248600863,3.492577553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:56:00Z,8/14/19 10:56,Dead Creek,77.0776988,4189.316045,44.97388175,-73.12855007,-0.5738,8/14/19,10:56:01,24.395,101.9,8.52,143.3,93,7.82,-2.01,33.16,0.250348981,3.492652551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14T14:57:00Z,8/14/19 10:57,Dead Creek,75.5991836,4264.915228,44.97410383,-73.1276442,-0.5686,8/14/19,10:57:01,24.434,102.2,8.53,143.4,93,7.82,-2.02,32.86,0.249510084,3.484891552,17.647,0.809,0.069,0.247,0.011,0.002,33.379,0.46755968,0.294,0.00909636,35.562,0.498138271,0.798,0.02469012,1.95,3.48,15.60965646,1757.534719,6.176369332,11.57449601,97.86686865
2019-08-14T14:58:00Z,8/14/19 10:58,Dead Creek,72.7575662,4337.672795,44.97447476,-73.12688417,-0.5667,8/14/19,10:58:01,24.49,102.4,8.54,143.6,93,7.83,-1.98,32.57,0.250498454,3.463296599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
